1689798728.323375,2023-07-19 22:32:08,Buy,30337.0,50
1689798728.5268638,2023-07-19 22:32:08,Sell,30298.0,50.0
1689798758.659719,2023-07-19 22:32:38,Buy,30329.5,50
1689798758.8827252,2023-07-19 22:32:38,Sell,30315.0,50.0
