Side,Instrument,Amount,Value,Price,Price (USD),IV,Type,Order ID,Und. Mark,Trade ID,Fees,Index,Date
sell,BTC-PERPETUAL,50,0.001681067814275628,29743,29743.0,,market,16769787901,,172682235,0.00000084,29727.59,18 Jul 2023 19:51:48
buy,BTC-PERPETUAL,50,0.0016810395548607258,29743.5,29743.5,,market,16769787860,,172682233,0.00000084,29727.59,18 Jul 2023 19:51:47
sell,BTC-PERPETUAL,50,0.001681067814275628,29743,29743.0,,market,16769783366,,172682096,0.00000084,29727.46,18 Jul 2023 19:51:17
buy,BTC-PERPETUAL,50,0.0016810395548607258,29743.5,29743.5,,market,16769783334,,172682094,0.00000084,29727.5,18 Jul 2023 19:51:17
sell,BTC-PERPETUAL,50,0.001681067814275628,29743,29743.0,,market,16769778420,,172681937,0.00000084,29730.43,18 Jul 2023 19:50:47
buy,BTC-PERPETUAL,50,0.0016810395548607258,29743.5,29743.5,,market,16769778377,,172681935,0.00000084,29729.7,18 Jul 2023 19:50:47
sell,BTC-PERPETUAL,50,0.001681067814275628,29743,29743.0,,market,16769773654,,172681786,0.00000084,29731.84,18 Jul 2023 19:50:17
buy,BTC-PERPETUAL,50,0.0016810395548607258,29743.5,29743.5,,market,16769773626,,172681785,0.00000084,29731.84,18 Jul 2023 19:50:16
sell,BTC-PERPETUAL,50,0.001681067814275628,29743,29743.0,,market,16769768515,,172681563,0.00000084,29728.49,18 Jul 2023 19:49:46
buy,BTC-PERPETUAL,50,0.0016810395548607258,29743.5,29743.5,,market,16769768493,,172681562,0.00000084,29728.49,18 Jul 2023 19:49:46
sell,BTC-PERPETUAL,50,0.0016808700183214831,29746.5,29746.5,,market,16769763637,,172681350,0.00000084,29728.15,18 Jul 2023 19:49:16
buy,BTC-PERPETUAL,50,0.0016808417655561905,29747,29747.0,,market,16769763596,,172681349,0.00000084,29728.15,18 Jul 2023 19:49:16
sell,BTC-PERPETUAL,50,0.0016804463265443301,29754,29754.0,,market,16769758349,,172681148,0.00000084,29741.82,18 Jul 2023 19:48:46
buy,BTC-PERPETUAL,50,0.0016804180880202995,29754.5,29754.5,,market,16769758314,,172681146,0.00000084,29741.82,18 Jul 2023 19:48:45
sell,BTC-PERPETUAL,50,0.0016807570129586365,29748.5,29748.5,,market,16769752863,,172680924,0.00000084,29731.88,18 Jul 2023 19:48:15
buy,BTC-PERPETUAL,50,0.001680728763992067,29749,29749.0,,market,16769752815,,172680923,0.00000084,29731.88,18 Jul 2023 19:48:15
sell,BTC-PERPETUAL,50,0.0016801922139892803,29758.5,29758.5,,market,16769747606,,172680709,0.00000084,29740.19,18 Jul 2023 19:47:45
buy,BTC-PERPETUAL,50,0.001680163984004839,29759,29759.0,,market,16769747540,,172680707,0.00000084,29738.13,18 Jul 2023 19:47:45
sell,BTC-PERPETUAL,50,0.0016799946240172031,29762,29762.0,,market,16769742265,,172680541,0.00000084,29747.64,18 Jul 2023 19:47:14
buy,BTC-PERPETUAL,50,0.0016799664006719867,29762.5,29762.5,,market,16769742217,,172680533,0.00000084,29747.38,18 Jul 2023 19:47:14
sell,BTC-PERPETUAL,50,0.0016803898504453034,29755,29755.0,,market,16769736381,,172680384,0.00000084,29744.24,18 Jul 2023 19:46:44
buy,BTC-PERPETUAL,50,0.001680361613819294,29755.5,29755.5,,market,16769736318,,172680382,0.00000084,29744.24,18 Jul 2023 19:46:44
sell,BTC-PERPETUAL,50,0.0016810112963959118,29744,29744.0,,market,16769730922,,172680168,0.00000084,29731.29,18 Jul 2023 19:46:14
buy,BTC-PERPETUAL,50,0.0016809830388811377,29744.5,29744.5,,market,16769730860,,172680167,0.00000084,29731.29,18 Jul 2023 19:46:14
sell,BTC-PERPETUAL,50,0.0016808700183214831,29746.5,29746.5,,market,16769725710,,172679944,0.00000084,29732.29,18 Jul 2023 19:45:43
buy,BTC-PERPETUAL,50,0.0016808417655561905,29747,29747.0,,market,16769725676,,172679943,0.00000084,29732.29,18 Jul 2023 19:45:43
sell,BTC-PERPETUAL,50,0.001680728763992067,29749,29749.0,,market,16769720527,,172679686,0.00000084,29733.8,18 Jul 2023 19:45:13
buy,BTC-PERPETUAL,50,0.0016807005159750585,29749.5,29749.5,,market,16769720501,,172679683,0.00000084,29733.8,18 Jul 2023 19:45:13
sell,BTC-PERPETUAL,50,0.0016805028064396867,29753,29753.0,,market,16769715512,,172679381,0.00000084,29737.38,18 Jul 2023 19:44:43
buy,BTC-PERPETUAL,50,0.0016804745660174434,29753.5,29753.5,,market,16769715487,,172679379,0.00000084,29737.38,18 Jul 2023 19:44:43
sell,BTC-PERPETUAL,50,0.0016802769096347077,29757,29757.0,,market,16769709455,,172678964,0.00000084,29740.73,18 Jul 2023 19:44:12
buy,BTC-PERPETUAL,50,0.001680248676804167,29757.5,29757.5,,market,16769709429,,172678962,0.00000084,29740.73,18 Jul 2023 19:44:12
sell,BTC-PERPETUAL,50,0.0016799381782750394,29763,29763.0,,market,16769704163,,172678721,0.00000084,29750.57,18 Jul 2023 19:43:42
buy,BTC-PERPETUAL,50,0.0016799099568263142,29763.5,29763.5,,market,16769704139,,172678718,0.00000084,29750.56,18 Jul 2023 19:43:42
sell,BTC-PERPETUAL,50,0.001679684219366759,29767.5,29767.5,,market,16769699436,,172678521,0.00000084,29756.62,18 Jul 2023 19:43:12
buy,BTC-PERPETUAL,50,0.0016796560064498791,29768,29768.0,,market,16769699398,,172678520,0.00000084,29757.46,18 Jul 2023 19:43:11
sell,BTC-PERPETUAL,50,0.0016795149560806838,29770.5,29770.5,,market,16769694112,,172678293,0.00000084,29756.3,18 Jul 2023 19:42:41
buy,BTC-PERPETUAL,50,0.0016794867488495516,29771,29771.0,,market,16769694074,,172678292,0.00000084,29756.3,18 Jul 2023 19:42:41
sell,BTC-PERPETUAL,50,0.0016799381782750394,29763,29763.0,,market,16769688883,,172678108,0.00000084,29747.43,18 Jul 2023 19:42:11
buy,BTC-PERPETUAL,50,0.0016799099568263142,29763.5,29763.5,,market,16769688857,,172678107,0.00000084,29747.43,18 Jul 2023 19:42:11
sell,BTC-PERPETUAL,50,0.0016790919470750219,29778,29778.0,,market,16769683347,,172677902,0.00000084,29761.8,18 Jul 2023 19:41:41
buy,BTC-PERPETUAL,50,0.0016790637540507413,29778.5,29778.5,,market,16769683320,,172677900,0.00000084,29761.8,18 Jul 2023 19:41:40
sell,BTC-PERPETUAL,50,0.001678894615784967,29781.5,29781.5,,market,16769678516,,172677824,0.00000084,29776.05,18 Jul 2023 19:41:10
buy,BTC-PERPETUAL,50,0.001678866429386878,29782,29782.0,,market,16769678498,,172677822,0.00000084,29776.05,18 Jul 2023 19:41:10
sell,BTC-PERPETUAL,50,0.001678894615784967,29781.5,29781.5,,market,16769674006,,172677760,0.00000084,29774.67,18 Jul 2023 19:40:40
buy,BTC-PERPETUAL,50,0.001678866429386878,29782,29782.0,,market,16769673990,,172677759,0.00000084,29774.67,18 Jul 2023 19:40:40
sell,BTC-PERPETUAL,10,0.0003358296671927998,29777,29777.0,,market,16769669208,,172677674,0.00000017,29765.43,18 Jul 2023 19:40:10
sell,BTC-PERPETUAL,40,0.0013433186687711993,29777,29777.0,,market,16769669208,,172677673,0.00000067,29765.43,18 Jul 2023 19:40:10
buy,BTC-PERPETUAL,50,0.0016791201410460918,29777.5,29777.5,,market,16769669154,,172677665,0.00000084,29765.43,18 Jul 2023 19:40:09
sell,BTC-PERPETUAL,50,0.0016783592360108757,29791,29791.0,,market,16769663556,,172677552,0.00000084,29775.74,18 Jul 2023 19:39:39
buy,BTC-PERPETUAL,50,0.0016783310675863921,29791.5,29791.5,,market,16769663497,,172677549,0.00000084,29775.74,18 Jul 2023 19:39:39
sell,BTC-PERPETUAL,50,0.001678218403343011,29793.5,29793.5,,market,16769658917,,172677495,0.00000084,29781.72,18 Jul 2023 19:39:09
buy,BTC-PERPETUAL,50,0.0016781902396455662,29794,29794.0,,market,16769658875,,172677494,0.00000084,29781.72,18 Jul 2023 19:39:09
sell,BTC-PERPETUAL,50,0.0016783310675863921,29791.5,29791.5,,market,16769653930,,172677446,0.00000084,29779.53,18 Jul 2023 19:38:39
buy,BTC-PERPETUAL,50,0.0016783029001074114,29792,29792.0,,market,16769653881,,172677445,0.00000084,29779.53,18 Jul 2023 19:38:38
sell,BTC-PERPETUAL,50,0.0016779086546528407,29799,29799.0,,market,16769648890,,172677414,0.00000084,29782.39,18 Jul 2023 19:38:08
buy,BTC-PERPETUAL,50,0.001677880501350694,29799.5,29799.5,,market,16769648864,,172677413,0.00000084,29782.39,18 Jul 2023 19:38:08
sell,BTC-PERPETUAL,50,0.0016774301769688837,29807.5,29807.5,,market,16769644235,,172677387,0.00000084,29794.69,18 Jul 2023 19:37:38
buy,BTC-PERPETUAL,50,0.0016774020397208804,29808,29808.0,,market,16769644204,,172677386,0.00000084,29794.69,18 Jul 2023 19:37:38
sell,BTC-PERPETUAL,50,0.001677655308940225,29803.5,29803.5,,market,16769638414,,172677335,0.00000084,29788.43,18 Jul 2023 19:37:08
buy,BTC-PERPETUAL,50,0.0016776271641390417,29804,29804.0,,market,16769638380,,172677334,0.00000084,29788.43,18 Jul 2023 19:37:07
sell,BTC-PERPETUAL,50,0.001677655308940225,29803.5,29803.5,,market,16769633836,,172677322,0.00000084,29789.66,18 Jul 2023 19:36:37
buy,BTC-PERPETUAL,50,0.0016776271641390417,29804,29804.0,,market,16769633822,,172677321,0.00000084,29789.66,18 Jul 2023 19:36:37
sell,BTC-PERPETUAL,50,0.0016778523489932886,29800,29800.0,,market,16769628977,,172677290,0.00000084,29789.34,18 Jul 2023 19:36:07
buy,BTC-PERPETUAL,50,0.0016778241975805774,29800.5,29800.5,,market,16769628927,,172677289,0.00000084,29789.34,18 Jul 2023 19:36:07
sell,BTC-PERPETUAL,50,0.0016773457680566272,29809,29809.0,,market,16769623772,,172677251,0.00000084,29791.63,18 Jul 2023 19:35:37
buy,BTC-PERPETUAL,50,0.0016773176336402824,29809.5,29809.5,,market,16769623740,,172677250,0.00000084,29791.92,18 Jul 2023 19:35:36
sell,BTC-PERPETUAL,50,0.0016771769757144774,29812,29812.0,,market,16769619008,,172677241,0.00000084,29800.53,18 Jul 2023 19:35:06
buy,BTC-PERPETUAL,50,0.0016771488469601676,29812.5,29812.5,,market,16769618977,,172677240,0.00000084,29800.53,18 Jul 2023 19:35:06
sell,BTC-PERPETUAL,50,0.0016773457680566272,29809,29809.0,,market,16769614154,,172677214,0.00000084,29801.16,18 Jul 2023 19:34:36
buy,BTC-PERPETUAL,50,0.0016773176336402824,29809.5,29809.5,,market,16769614126,,172677213,0.00000084,29801.16,18 Jul 2023 19:34:36
sell,BTC-PERPETUAL,50,0.0016767832589959421,29819,29819.0,,market,16769608412,,172677156,0.00000084,29799.2,18 Jul 2023 19:34:06
buy,BTC-PERPETUAL,50,0.0016767551434464026,29819.5,29819.5,,market,16769608386,,172677155,0.00000084,29799.2,18 Jul 2023 19:34:05
sell,BTC-PERPETUAL,50,0.0016767832589959421,29819,29819.0,,market,16769603694,,172677136,0.00000084,29810.53,18 Jul 2023 19:33:35
buy,BTC-PERPETUAL,50,0.0016767551434464026,29819.5,29819.5,,market,16769603673,,172677135,0.00000084,29810.53,18 Jul 2023 19:33:35
sell,BTC-PERPETUAL,50,0.0016768676113020878,29817.5,29817.5,,market,16769599188,,172677119,0.00000084,29807.45,18 Jul 2023 19:33:05
buy,BTC-PERPETUAL,50,0.0016768394929237373,29818,29818.0,,market,16769599161,,172677118,0.00000084,29807.45,18 Jul 2023 19:33:05
sell,BTC-PERPETUAL,50,0.0016774583151608683,29807,29807.0,,market,16769594058,,172677079,0.00000084,29794.24,18 Jul 2023 19:32:35
buy,BTC-PERPETUAL,50,0.0016774301769688837,29807.5,29807.5,,market,16769593979,,172677068,0.00000084,29794.24,18 Jul 2023 19:32:34
sell,BTC-PERPETUAL,50,0.0016767832589959421,29819,29819.0,,market,16769589175,,172677023,0.00000084,29804.97,18 Jul 2023 19:32:04
buy,BTC-PERPETUAL,50,0.0016767551434464026,29819.5,29819.5,,market,16769589112,,172677022,0.00000084,29806.28,18 Jul 2023 19:32:04
sell,BTC-PERPETUAL,50,0.0016773176336402824,29809.5,29809.5,,market,16769583752,,172676976,0.00000084,29804.36,18 Jul 2023 19:31:34
buy,BTC-PERPETUAL,50,0.0016769800942462814,29815.5,29815.5,,market,16769583707,,172676975,0.00000084,29804.34,18 Jul 2023 19:31:34
sell,BTC-PERPETUAL,50,0.001677993120228207,29797.5,29797.5,,market,16769578307,,172676923,0.00000084,29788.41,18 Jul 2023 19:31:03
buy,BTC-PERPETUAL,50,0.0016783029001074114,29792,29792.0,,market,16769578240,,172676917,0.00000084,29788.41,18 Jul 2023 19:31:03
sell,BTC-PERPETUAL,50,0.0016773176336402824,29809.5,29809.5,,market,16769572930,,172676864,0.00000084,29793.16,18 Jul 2023 19:30:33
buy,BTC-PERPETUAL,40,0.0013418316001341832,29810,29810.0,,market,16769572900,,172676862,0.00000067,29793.16,18 Jul 2023 19:30:33
buy,BTC-PERPETUAL,10,0.0003354579000335458,29810,29810.0,,market,16769572900,,172676861,0.00000017,29793.16,18 Jul 2023 19:30:33
sell,BTC-PERPETUAL,50,0.0016787536932581252,29784,29784.0,,market,16769566643,,172676732,0.00000084,29774.42,18 Jul 2023 19:30:03
buy,BTC-PERPETUAL,50,0.0016787255115915996,29784.5,29784.5,,market,16769566606,,172676731,0.00000084,29774.42,18 Jul 2023 19:30:03
sell,BTC-PERPETUAL,50,0.001678640972268851,29786,29786.0,,market,16769561617,,172676641,0.00000084,29778.56,18 Jul 2023 19:29:32
buy,BTC-PERPETUAL,50,0.0016786127943867188,29786.5,29786.5,,market,16769561586,,172676640,0.00000084,29778.56,18 Jul 2023 19:29:32
sell,BTC-PERPETUAL,30,0.0010068803490518544,29795,29795.0,,market,16769555667,,172676566,0.00000050,29786.56,18 Jul 2023 19:29:02
sell,BTC-PERPETUAL,20,0.0006712535660345696,29795,29795.0,,market,16769555667,,172676565,0.00000034,29786.56,18 Jul 2023 19:29:02
buy,BTC-PERPETUAL,50,0.0016781057542246311,29795.5,29795.5,,market,16769555641,,172676563,0.00000084,29786.56,18 Jul 2023 19:29:02
sell,BTC-PERPETUAL,50,0.001676670802454646,29821,29821.0,,market,16769549662,,172676479,0.00000084,29810.33,18 Jul 2023 19:28:32
buy,BTC-PERPETUAL,50,0.00167664269067619,29821.5,29821.5,,market,16769549631,,172676477,0.00000084,29810.33,18 Jul 2023 19:28:32
sell,BTC-PERPETUAL,50,0.0016759682906799403,29833.5,29833.5,,market,16769544634,,172676420,0.00000084,29824.79,18 Jul 2023 19:28:01
buy,BTC-PERPETUAL,50,0.0016759402024535764,29834,29834.0,,market,16769544595,,172676419,0.00000084,29825.22,18 Jul 2023 19:28:01
sell,BTC-PERPETUAL,50,0.0016760525610083133,29832,29832.0,,market,16769540008,,172676385,0.00000084,29826.27,18 Jul 2023 19:27:31
buy,BTC-PERPETUAL,50,0.0016760244699572614,29832.5,29832.5,,market,16769539980,,172676382,0.00000084,29826.27,18 Jul 2023 19:27:31
sell,BTC-PERPETUAL,50,0.0016749015995310276,29852.5,29852.5,,market,16769533893,,172676283,0.00000084,29837.03,18 Jul 2023 19:27:01
buy,BTC-PERPETUAL,50,0.001674873547047198,29853,29853.0,,market,16769533872,,172676282,0.00000084,29837.03,18 Jul 2023 19:27:01
sell,BTC-PERPETUAL,50,0.0016749015995310276,29852.5,29852.5,,market,16769529055,,172676263,0.00000084,29846.41,18 Jul 2023 19:26:31
buy,BTC-PERPETUAL,50,0.00167521023888498,29847,29847.0,,market,16769529001,,172676254,0.00000084,29846.41,18 Jul 2023 19:26:30
sell,BTC-PERPETUAL,50,0.0016743126946388508,29863,29863.0,,market,16769523282,,172676181,0.00000084,29849.4,18 Jul 2023 19:26:00
buy,BTC-PERPETUAL,50,0.0016742846618782125,29863.5,29863.5,,market,16769523259,,172676180,0.00000084,29849.4,18 Jul 2023 19:26:00
sell,BTC-PERPETUAL,50,0.0016742285991729311,29864.5,29864.5,,market,16769518663,,172676167,0.00000084,29849.91,18 Jul 2023 19:25:30
buy,BTC-PERPETUAL,50,0.0016742005692281935,29865,29865.0,,market,16769518630,,172676166,0.00000084,29849.91,18 Jul 2023 19:25:30
sell,BTC-PERPETUAL,50,0.001673976363453748,29869,29869.0,,market,16769513837,,172676148,0.00000084,29856.53,18 Jul 2023 19:24:59
buy,BTC-PERPETUAL,50,0.0016739483419541672,29869.5,29869.5,,market,16769513768,,172676147,0.00000084,29856.53,18 Jul 2023 19:24:59
sell,BTC-PERPETUAL,40,0.001339046598821639,29872,29872.0,,market,16769508987,,172676131,0.00000067,29862.63,18 Jul 2023 19:24:29
sell,BTC-PERPETUAL,10,0.00033476164970540974,29872,29872.0,,market,16769508987,,172676130,0.00000017,29862.63,18 Jul 2023 19:24:29
buy,BTC-PERPETUAL,50,0.0016737802326554523,29872.5,29872.5,,market,16769508910,,172676128,0.00000084,29862.63,18 Jul 2023 19:24:29
sell,BTC-PERPETUAL,50,0.001673976363453748,29869,29869.0,,market,16769504207,,172676105,0.00000084,29858.63,18 Jul 2023 19:23:59
buy,BTC-PERPETUAL,50,0.0016739483419541672,29869.5,29869.5,,market,16769504142,,172676104,0.00000084,29858.88,18 Jul 2023 19:23:59
sell,BTC-PERPETUAL,40,0.0013391810907629985,29869,29869.0,,market,16769499504,,172676096,0.00000067,29856.02,18 Jul 2023 19:23:28
sell,BTC-PERPETUAL,10,0.00033479527269074963,29869,29869.0,,market,16769499504,,172676095,0.00000017,29856.02,18 Jul 2023 19:23:28
buy,BTC-PERPETUAL,50,0.0016739483419541672,29869.5,29869.5,,market,16769499463,,172676094,0.00000084,29856.06,18 Jul 2023 19:23:28
sell,BTC-PERPETUAL,50,0.001673276107290464,29881.5,29881.5,,market,16769494446,,172676070,0.00000084,29868,18 Jul 2023 19:22:58
buy,BTC-PERPETUAL,50,0.0016732481092296366,29882,29882.0,,market,16769494430,,172676069,0.00000084,29868,18 Jul 2023 19:22:58
sell,BTC-PERPETUAL,50,0.001673276107290464,29881.5,29881.5,,market,16769489841,,172676063,0.00000084,29873.7,18 Jul 2023 19:22:28
buy,BTC-PERPETUAL,50,0.0016732481092296366,29882,29882.0,,market,16769489814,,172676062,0.00000084,29873.7,18 Jul 2023 19:22:28
sell,BTC-PERPETUAL,50,0.001673276107290464,29881.5,29881.5,,market,16769485340,,172676060,0.00000084,29874.25,18 Jul 2023 19:21:57
buy,BTC-PERPETUAL,50,0.0016732481092296366,29882,29882.0,,market,16769485321,,172676059,0.00000084,29874.25,18 Jul 2023 19:21:57
sell,BTC-PERPETUAL,50,0.0016736681785469213,29874.5,29874.5,,market,16769480643,,172676040,0.00000084,29870.63,18 Jul 2023 19:21:27
buy,BTC-PERPETUAL,50,0.0016736401673640166,29875,29875.0,,market,16769480607,,172676038,0.00000084,29870.63,18 Jul 2023 19:21:27
sell,BTC-PERPETUAL,50,0.0016736681785469213,29874.5,29874.5,,market,16769475893,,172676025,0.00000084,29861.87,18 Jul 2023 19:20:57
buy,BTC-PERPETUAL,50,0.0016736401673640166,29875,29875.0,,market,16769475858,,172676024,0.00000084,29861.87,18 Jul 2023 19:20:56
sell,BTC-PERPETUAL,50,0.0016731081329786344,29884.5,29884.5,,market,16769471216,,172675987,0.00000084,29872.11,18 Jul 2023 19:20:26
buy,BTC-PERPETUAL,50,0.0016730801405387319,29885,29885.0,,market,16769471191,,172675986,0.00000084,29872.02,18 Jul 2023 19:20:26
sell,BTC-PERPETUAL,50,0.0016731081329786344,29884.5,29884.5,,market,16769466191,,172675970,0.00000084,29878.69,18 Jul 2023 19:19:56
buy,BTC-PERPETUAL,50,0.0016730801405387319,29885,29885.0,,market,16769466161,,172675969,0.00000084,29878.69,18 Jul 2023 19:19:56
sell,BTC-PERPETUAL,50,0.0016731081329786344,29884.5,29884.5,,market,16769461472,,172675958,0.00000084,29877.64,18 Jul 2023 19:19:26
buy,BTC-PERPETUAL,50,0.0016730801405387319,29885,29885.0,,market,16769461458,,172675957,0.00000084,29877.64,18 Jul 2023 19:19:25
sell,BTC-PERPETUAL,50,0.0016737522177216885,29873,29873.0,,market,16769456305,,172675898,0.00000084,29861.2,18 Jul 2023 19:18:55
buy,BTC-PERPETUAL,50,0.00167372420372571,29873.5,29873.5,,market,16769456285,,172675897,0.00000084,29861.2,18 Jul 2023 19:18:55
sell,BTC-PERPETUAL,50,0.0016733041062882768,29881,29881.0,,market,16769451125,,172675846,0.00000084,29864.98,18 Jul 2023 19:18:25
buy,BTC-PERPETUAL,50,0.001673276107290464,29881.5,29881.5,,market,16769451107,,172675845,0.00000084,29864.98,18 Jul 2023 19:18:25
sell,BTC-PERPETUAL,50,0.0016733041062882768,29881,29881.0,,market,16769446214,,172675823,0.00000084,29869.62,18 Jul 2023 19:17:55
buy,BTC-PERPETUAL,50,0.001673276107290464,29881.5,29881.5,,market,16769446197,,172675822,0.00000084,29869.62,18 Jul 2023 19:17:55
sell,BTC-PERPETUAL,50,0.0016731361263552403,29884,29884.0,,market,16769441228,,172675787,0.00000084,29869.48,18 Jul 2023 19:17:24
buy,BTC-PERPETUAL,50,0.0016731081329786344,29884.5,29884.5,,market,16769441181,,172675785,0.00000084,29869.48,18 Jul 2023 19:17:24
sell,BTC-PERPETUAL,50,0.0016728842196831557,29888.5,29888.5,,market,16769436479,,172675770,0.00000084,29876.2,18 Jul 2023 19:16:54
buy,BTC-PERPETUAL,50,0.001672856234735187,29889,29889.0,,market,16769436434,,172675769,0.00000084,29876.2,18 Jul 2023 19:16:54
sell,BTC-PERPETUAL,50,0.0016731081329786344,29884.5,29884.5,,market,16769431571,,172675750,0.00000084,29870.61,18 Jul 2023 19:16:24
buy,BTC-PERPETUAL,50,0.0016730801405387319,29885,29885.0,,market,16769431527,,172675749,0.00000084,29870.61,18 Jul 2023 19:16:24
sell,BTC-PERPETUAL,50,0.0016726323888535777,29893,29893.0,,market,16769426449,,172675703,0.00000084,29879.98,18 Jul 2023 19:15:54
buy,BTC-PERPETUAL,50,0.0016726044123304398,29893.5,29893.5,,market,16769426389,,172675702,0.00000084,29879.98,18 Jul 2023 19:15:53
sell,BTC-PERPETUAL,50,0.0016722408026755853,29900,29900.0,,market,16769421023,,172675642,0.00000084,29886.26,18 Jul 2023 19:15:23
buy,BTC-PERPETUAL,50,0.0016722128392501797,29900.5,29900.5,,market,16769420992,,172675641,0.00000084,29886.44,18 Jul 2023 19:15:23
sell,BTC-PERPETUAL,50,0.001671681711802073,29910,29910.0,,market,16769415962,,172675587,0.00000084,29897.06,18 Jul 2023 19:14:53
buy,BTC-PERPETUAL,50,0.0016716537670717641,29910.5,29910.5,,market,16769415932,,172675586,0.00000084,29897.42,18 Jul 2023 19:14:53
sell,BTC-PERPETUAL,50,0.001671905303283622,29906,29906.0,,market,16769411078,,172675561,0.00000084,29892.17,18 Jul 2023 19:14:23
buy,BTC-PERPETUAL,50,0.001671877351077525,29906.5,29906.5,,market,16769411047,,172675560,0.00000084,29892.17,18 Jul 2023 19:14:22
sell,BTC-PERPETUAL,50,0.0016714581801163335,29914,29914.0,,market,16769405968,,172675504,0.00000084,29902.46,18 Jul 2023 19:13:52
buy,BTC-PERPETUAL,50,0.0016714302428588142,29914.5,29914.5,,market,16769405958,,172675503,0.00000084,29902.46,18 Jul 2023 19:13:52
sell,BTC-PERPETUAL,50,0.0016711509216397332,29919.5,29919.5,,market,16769401370,,172675483,0.00000084,29906.29,18 Jul 2023 19:13:22
buy,BTC-PERPETUAL,50,0.0016711229946524064,29920,29920.0,,market,16769401334,,172675481,0.00000084,29906.29,18 Jul 2023 19:13:22
sell,BTC-PERPETUAL,50,0.0016712905705786008,29917,29917.0,,market,16769396373,,172675455,0.00000084,29906.2,18 Jul 2023 19:12:52
buy,BTC-PERPETUAL,50,0.0016712626389237069,29917.5,29917.5,,market,16769396356,,172675454,0.00000084,29906.2,18 Jul 2023 19:12:52
sell,BTC-PERPETUAL,50,0.0016717096574666913,29909.5,29909.5,,market,16769391243,,172675419,0.00000084,29897.86,18 Jul 2023 19:12:21
buy,BTC-PERPETUAL,50,0.001671681711802073,29910,29910.0,,market,16769391227,,172675418,0.00000084,29897.86,18 Jul 2023 19:12:21
sell,BTC-PERPETUAL,50,0.0016720171214553237,29904,29904.0,,market,16769385789,,172675390,0.00000084,29896.8,18 Jul 2023 19:11:51
buy,BTC-PERPETUAL,50,0.0016719891655102076,29904.5,29904.5,,market,16769385771,,172675389,0.00000084,29896.8,18 Jul 2023 19:11:51
sell,BTC-PERPETUAL,50,0.0016726044123304398,29893.5,29893.5,,market,16769380827,,172675371,0.00000084,29888.03,18 Jul 2023 19:11:21
buy,BTC-PERPETUAL,50,0.0016727163240386064,29891.5,29891.5,,market,16769380807,,172675368,0.00000084,29888.03,18 Jul 2023 19:11:21
sell,BTC-PERPETUAL,50,0.0016722408026755853,29900,29900.0,,market,16769374791,,172675252,0.00000084,29885.25,18 Jul 2023 19:10:51
buy,BTC-PERPETUAL,50,0.0016722128392501797,29900.5,29900.5,,market,16769374767,,172675250,0.00000084,29885.25,18 Jul 2023 19:10:50
sell,BTC-PERPETUAL,40,0.001336898395721925,29920,29920.0,,market,16769369246,,172675178,0.00000067,29905.07,18 Jul 2023 19:10:20
sell,BTC-PERPETUAL,10,0.00033422459893048126,29920,29920.0,,market,16769369246,,172675177,0.00000017,29905.07,18 Jul 2023 19:10:20
buy,BTC-PERPETUAL,50,0.0016710950685984525,29920.5,29920.5,,market,16769369226,,172675176,0.00000084,29905.07,18 Jul 2023 19:10:20
sell,BTC-PERPETUAL,50,0.0016706762897620957,29928,29928.0,,market,16769364310,,172675146,0.00000084,29916.61,18 Jul 2023 19:09:50
buy,BTC-PERPETUAL,50,0.0016706483786357485,29928.5,29928.5,,market,16769364283,,172675145,0.00000084,29916.61,18 Jul 2023 19:09:50
sell,BTC-PERPETUAL,50,0.0016705088369917476,29931,29931.0,,market,16769359168,,172675133,0.00000084,29921.39,18 Jul 2023 19:09:20
buy,BTC-PERPETUAL,50,0.0016704809314601675,29931.5,29931.5,,market,16769359135,,172675132,0.00000084,29921.39,18 Jul 2023 19:09:19
sell,BTC-PERPETUAL,50,0.0016705088369917476,29931,29931.0,,market,16769354465,,172675123,0.00000084,29920.43,18 Jul 2023 19:08:49
buy,BTC-PERPETUAL,50,0.0016704809314601675,29931.5,29931.5,,market,16769354431,,172675122,0.00000084,29920.27,18 Jul 2023 19:08:49
sell,BTC-PERPETUAL,50,0.0016696441988212313,29946.5,29946.5,,market,16769349223,,172675069,0.00000084,29933.15,18 Jul 2023 19:08:19
buy,BTC-PERPETUAL,50,0.0016696163221691655,29947,29947.0,,market,16769349172,,172675068,0.00000084,29934.12,18 Jul 2023 19:08:19
sell,BTC-PERPETUAL,50,0.001669281874937402,29953,29953.0,,market,16769343619,,172675006,0.00000084,29939.69,18 Jul 2023 19:07:49
buy,BTC-PERPETUAL,50,0.00166925401038276,29953.5,29953.5,,market,16769343562,,172675005,0.00000084,29939.69,18 Jul 2023 19:07:49
sell,BTC-PERPETUAL,50,0.0016696720764041943,29946,29946.0,,market,16769338431,,172674983,0.00000084,29938.03,18 Jul 2023 19:07:18
buy,BTC-PERPETUAL,50,0.0016696441988212313,29946.5,29946.5,,market,16769338376,,172674981,0.00000084,29938.03,18 Jul 2023 19:07:18
sell,BTC-PERPETUAL,50,0.0016696720764041943,29946,29946.0,,market,16769333113,,172674921,0.00000084,29931.64,18 Jul 2023 19:06:48
buy,BTC-PERPETUAL,50,0.0016696441988212313,29946.5,29946.5,,market,16769333079,,172674920,0.00000084,29931.64,18 Jul 2023 19:06:48
